3210163	栃木県	宇都宮市	宮本町
3210411	栃木県	宇都宮市	宮山田町
3210982	栃木県	宇都宮市	御幸ケ原町
3210984	栃木県	宇都宮市	御幸町
3210983	栃木県	宇都宮市	御幸本町
3200865	栃木県	宇都宮市	睦町
3210415	栃木県	宇都宮市	免ノ内町
3210954	栃木県	宇都宮市	元今泉
3210145	栃木県	宇都宮市	茂原
3210126	栃木県	宇都宮市	茂原町
3210112	栃木県	宇都宮市	屋板町
3210169	栃木県	宇都宮市	八千代
3210902	栃木県	宇都宮市	柳田町
3210934	栃木県	宇都宮市	簗瀬
3210933	栃木県	宇都宮市	簗瀬町
3210162	栃木県	宇都宮市	大和
3200836	栃木県	宇都宮市	大和
3200012	栃木県	宇都宮市	山本
3200016	栃木県	宇都宮市	山本町
3200837	栃木県	宇都宮市	弥生
3200063	栃木県	宇都宮市	陽西町
3210904	栃木県	宇都宮市	陽東
3200834	栃木県	宇都宮市	陽南
3210105	栃木県	宇都宮市	横田新町
3200005	栃木県	宇都宮市	横山
3200001	栃木県	宇都宮市	横山町
3200838	栃木県	宇都宮市	吉野
3291116	栃木県	宇都宮市	立伏町
3200841	栃木県	宇都宮市	六道町
3200072	栃木県	宇都宮市	若草
3210139	栃木県	宇都宮市	若松原
3260052	栃木県	足利市	相生町
3260062	栃木県	足利市	赤松台
3260328	栃木県	足利市	県町
3260823	栃木県	足利市	朝倉町
3260802	栃木県	足利市	旭町
3260832	栃木県	足利市	荒金町
3260834	栃木県	足利市	新宿町
3260103	栃木県	足利市	粟谷町
3260803	栃木県	足利市	家富町
3260014	栃木県	足利市	鵤木町
3260811	栃木県	足利市	井草町
3260053	栃木県	足利市	伊勢町
3260054	栃木県	足利市	伊勢南町
3260102	栃木県	足利市	板倉町
3294212	栃木県	足利市	稲岡町
3260842	栃木県	足利市	今福町
3260046	栃木県	足利市	岩井町
3260055	栃木県	足利市	永楽町
3260067	栃木県	足利市	江川町
3260841	栃木県	足利市	大岩町
3260012	栃木県	足利市	大久保町
3260005	栃木県	足利市	大月町
3260011	栃木県	足利市	大沼田町
3260051	栃木県	足利市	大橋町
3260845	栃木県	足利市	大前町
3294215	栃木県	足利市	奥戸町
3260326	栃木県	足利市	小曽根町
3260141	栃木県	足利市	小俣町
3260142	栃木県	足利市	小俣南町
3260006	栃木県	足利市	利保町
3260844	栃木県	足利市	鹿島町
3260004	栃木県	足利市	樺崎町
3260335	栃木県	足利市	上渋垂町
3260826	栃木県	足利市	借宿町
3260013	栃木県	足利市	川崎町
3260324	栃木県	足利市	久保田町
3260016	栃木県	足利市	毛野新町
3260025	栃木県	足利市	寿町
3294217	栃木県	足利市	駒場町
3260815	栃木県	足利市	栄町
3260835	栃木県	足利市	里矢場町
3260023	栃木県	足利市	猿田町
3260337	栃木県	足利市	島田町
3260334	栃木県	足利市	下渋垂町
3260813	栃木県	足利市	昌平町
3260063	栃木県	足利市	新山町
3260031	栃木県	足利市	末広町
3260044	栃木県	足利市	助戸
3260048	栃木県	足利市	助戸大橋町
3260041	栃木県	足利市	助戸新山町
3260043	栃木県	足利市	助戸仲町
3260042	栃木県	足利市	助戸東山町
3260007	栃木県	足利市	菅田町
3260807	栃木県	足利市	大正町
3260056	栃木県	足利市	大町
3260812	栃木県	足利市	大門通
3260325	栃木県	足利市	高松町
3260061	栃木県	足利市	田島町
3294214	栃木県	足利市	多田木町
3260066	栃木県	足利市	田所町
3260822	栃木県	足利市	田中町
3260045	栃木県	足利市	千歳町
3260068	栃木県	足利市	月谷町
3260022	栃木県	足利市	常見町
3294213	栃木県	足利市	寺岡町
3260814	栃木県	足利市	通
3260026	栃木県	足利市	常盤町
3260805	栃木県	足利市	巴町
3260333	栃木県	足利市	問屋町
3260825	栃木県	足利市	中川町
3260001	栃木県	足利市	名草上町
3260002	栃木県	足利市	名草中町
3260003	栃木県	足利市	名草下町
3260837	栃木県	足利市	西新井町
3260047	栃木県	足利市	錦町
3260065	栃木県	足利市	西砂原後町
3260817	栃木県	足利市	西宮町
3294211	栃木県	足利市	西場町
3260322	栃木県	足利市	野田町
3260327	栃木県	足利市	羽刈町
3294216	栃木県	足利市	迫間町
3260143	栃木県	足利市	葉鹿町
3260144	栃木県	足利市	葉鹿南町
3260033	栃木県	足利市	花園町
3260064	栃木県	足利市	東砂原後町
3260034	栃木県	足利市	久松町
3260338	栃木県	足利市	福居町
3260332	栃木県	足利市	福富新町
3260331	栃木県	足利市	福富町
3260037	栃木県	足利市	富士見町
3260833	栃木県	足利市	藤本町
3260831	栃木県	足利市	堀込町
3260808	栃木県	足利市	本城
3260032	栃木県	足利市	真砂町
3260101	栃木県	足利市	松田町
3260057	栃木県	足利市	丸山町
3260323	栃木県	足利市	瑞穂野町
3260816	栃木県	足利市	緑町
3260836	栃木県	足利市	南大町
3260821	栃木県	足利市	南町
3260027	栃木県	足利市	宮北町
3260058	栃木県	足利市	元学町
3260336	栃木県	足利市	百頭町
3260015	栃木県	足利市	八椚町
3260806	栃木県	足利市	柳原町
3260321	栃木県	足利市	梁田町
3260021	栃木県	足利市	山川町
